X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,0.48412698412698413,0.39285714285714285,0.5,0.5,0.07692307692307693,0.0,0.05263157894736842,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.2645752304227953,3.5526862541472704,3.198822410755426,2.3195118470384344,3.4950702539006806,2.5883110624470507,3.447303115672115,3.651650579001815,2.403173482169234,2.4738462079840033,1.0,553.0,434.0,226.0,7.0,151.0,193.0,79.0,452.0,21.0,42.0
0.0,0.156031746031746,0.016428571428571428,0.5,0.5,0.6923076923076923,0.0,0.09210526315789473,0.0,0.0,0.08955223880597014,0.0,0.0,0.104,0.00347,1.594854683249087,1.8158465441679925,1.050864420025873,0.9596239153845675,0.73403959995524,1.4840369681112373,1.1816513414835599,1.6856463095145608,1.231401715272292,0.815263423089359,1.0,190.0,440.0,160.0,427.0,18.0,116.0,92.0,613.0,467.0,120.0
0.0,0.16142857142857145,0.05357142857142857,0.0,0.0,0.07692307692307693,0.125,0.06578947368421052,0.0,0.0,0.08955223880597014,1.0,0.0,0.1,0.00327,0.6455700237074229,1.1472831999892164,1.1896764361947192,1.118511093295188,1.070575640870866,1.2819711404105478,1.3139342686412907,1.171314989900217,0.682745072571569,0.38300029290853854,-1.0,114.0,359.0,327.0,566.0,100.0,248.0,240.0,366.0,635.0,345.0
0.0,0.3082539682539683,0.03571428571428571,0.0,0.0,0.7692307692307693,0.0,0.02631578947368421,0.0,0.0,0.1044776119402985,0.0,0.0,0.17,0.04071,1.2267617122717636,1.1049260386125195,0.5400522609061026,0.7544913405607999,0.42217701814981984,0.8426952905568911,0.759323005558009,1.1233548670704043,0.9209715189171456,0.6708617626307399,-1.0,408.0,122.0,200.0,474.0,549.0,269.0,345.0,480.0,42.0,366.0
0.0,0.5488888888888889,0.42857142857142855,0.0,0.0,0.46153846153846156,0.0,0.5614035087719298,0.0,1.0,0.0,1.0,1.0,0.055,0.0,2.37377889572998,3.197797995704135,2.971102724060077,2.7650200834927117,3.528947189370182,2.658834286939253,3.621437301128315,3.800551949960761,2.606922509259666,2.5707929775780913,-1.0,598.0,560.0,210.0,504.0,446.0,247.0,438.0,419.0,502.0,117.0
0.0,1.0,0.7960714285714285,0.0,0.0,0.8461538461538461,0.625,0.4473684210526316,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.00109,2.538547723921558,2.3691043980466047,1.4627864261676216,1.8293449410394251,1.3637552902372572,2.090645067390156,2.274008505499137,2.5497622827086737,2.8776716889858944,1.2809489173739514,-1.0,93.0,365.0,262.0,227.0,453.0,9.0,311.0,43.0,6.0,115.0
0.0,0.5965079365079364,0.35714285714285715,0.0,0.0,0.23076923076923078,0.25,0.0,0.0,0.0,0.16417910447761194,1.0,0.0,0.0,0.01249,1.3757573233974425,1.8405599395754353,1.589608319226935,1.409657726614397,1.436554033235051,1.698045012576767,1.8691560618898417,1.728125846581088,1.4085518833671742,0.751845148662534,-1.0,94.0,189.0,337.0,390.0,554.0,417.0,191.0,31.0,326.0,325.0
0.0,0.3333333333333333,0.5357142857142857,0.0,0.0,0.5384615384615384,0.5,0.18859649122807018,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.00134,1.400598841062477,1.3409786577584346,0.9462880019652311,1.140504934449073,0.6898889023616172,1.2164719381251645,1.159960285167791,1.4038641211377816,1.765032427714432,0.8969831072738778,-1.0,568.0,11.0,644.0,326.0,558.0,598.0,87.0,642.0,63.0,449.0
0.0,0.3941269841269841,0.11910714285714286,0.0,0.0,0.6923076923076923,0.0,0.14035087719298245,0.0,0.0,0.208955223880597,1.0,0.0,0.1915,0.01344,1.6515158131995795,1.9950139428538192,1.6257911607919697,1.6461166140748336,1.4277471671858861,1.9120371882959974,1.941410518479012,2.062686901044861,1.3444405149486252,0.9247339051795813,-1.0,14.0,60.0,560.0,278.0,377.0,1.0,611.0,127.0,83.0,285.0
1.0,0.13761904761904764,0.4017857142857143,0.5,0.5,0.7692307692307693,0.125,0.02631578947368421,0.0,0.0,0.05970149253731343,1.0,0.0,0.0,0.00321,2.2167715144025992,3.7478357275101066,2.9567880354266793,2.0196591291328785,2.0110264007379244,2.586441583685078,2.4519573702296165,3.1779111654625236,1.8316635864538822,1.9044918479976507,-1.0,136.0,634.0,559.0,115.0,638.0,34.0,45.0,387.0,125.0,239.0
0.0,0.4471428571428572,0.015,0.0,0.0,0.0,0.125,0.007368421052631579,0.0,0.0,0.08955223880597014,1.0,0.0,0.11,0.00948,0.7768577687877096,1.2912122142883056,1.2129249965406206,1.0783048816341747,1.1783469799212805,1.3112869347147003,1.4279059232780784,1.241168039590195,0.7540256820523117,0.32763119323423023,-1.0,139.0,63.0,514.0,113.0,595.0,360.0,448.0,252.0,525.0,252.0
0.0,0.25126984126984125,0.16071428571428573,0.0,0.0,0.6923076923076923,0.0,0.2631578947368421,0.0,0.0,0.029850746268656716,0.0,0.0,0.165,0.0,1.2396720196379856,1.0457926954801344,0.603569992591737,0.8526624038631051,0.5287162600210511,0.9385695458637334,0.9664371346251088,1.2705073483951839,1.0648076494531744,0.6394732145398823,-1.0,368.0,328.0,578.0,590.0,468.0,591.0,237.0,456.0,449.0,384.0
1.0,0.2923809523809524,0.052142857142857144,0.0,0.0,0.6923076923076923,0.0,0.03807017543859649,0.0,0.0,0.23880597014925373,1.0,0.0,0.06,0.02079,1.5524106333259744,2.78944750821872,2.278802474569154,1.6417919884530174,1.6233785952474056,1.8374864202132402,1.7371224841121546,2.319444227979187,1.0816715805940713,1.5181364802076103,-1.0,59.0,637.0,202.0,520.0,319.0,613.0,120.0,267.0,534.0,308.0
0.0,0.597936507936508,0.0014285714285714286,0.0,0.0,0.7692307692307693,0.125,0.0014035087719298247,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.6928828618643506,2.4767157775854485,2.182033210125391,2.274675963783406,2.312365534167473,2.077607683375308,2.053360103796002,2.3602402858327243,1.2462310160807022,1.778160746755024,-1.0,283.0,523.0,292.0,544.0,88.0,375.0,506.0,625.0,367.0,462.0
1.0,0.1441269841269841,0.08178571428571428,0.0,0.0,0.6153846153846154,0.125,0.08035087719298245,0.0,0.0,0.1044776119402985,0.0,0.0,0.07,0.02384,1.072070903695043,1.8238169776153326,1.2854585292878933,0.8614147483401728,0.6897494801735466,0.848482104102143,0.6803015941204867,1.4601769359938435,0.8609484878374828,1.2304491356180824,-1.0,305.0,330.0,147.0,51.0,536.0,425.0,111.0,153.0,194.0,581.0
1.0,0.17857142857142858,0.44035714285714284,0.0,0.0,0.15384615384615385,0.125,0.12280701754385964,0.0,0.0,0.08955223880597014,1.0,0.0,0.2,0.00458,1.233442991850926,2.3458095620702855,2.340527819791851,1.4566328636510495,1.6157398380040382,1.5340123163655455,1.8223346310441062,2.1943297125064345,1.24571907836085,1.3077111745568197,-1.0,447.0,191.0,541.0,609.0,9.0,63.0,381.0,117.0,625.0,553.0
0.0,0.20634920634920634,0.04017857142857143,0.0,0.0,0.7692307692307693,0.125,0.043859649122807015,0.0,1.0,0.0,1.0,0.0,0.0,0.05298,1.406091537370227,2.1697420331278785,2.104606649715382,2.249214877575456,2.119148926878123,1.948002947410697,1.8185963232775748,2.1502567116898827,1.0599677579852882,1.7910576622040717,-1.0,121.0,378.0,275.0,42.0,339.0,85.0,524.0,497.0,372.0,129.0
0.0,0.15206349206349204,0.05357142857142857,0.0,0.0,0.0,0.125,0.04964912280701755,0.0,1.0,0.0,1.0,0.0,0.211,0.002,0.7084286788774857,1.4157409288282794,1.9508468592344694,1.7249612855208276,1.9683755610938642,1.3428111435106032,1.5031608530373195,1.6123077737001936,0.7070810913748186,1.2577286234017313,-1.0,416.0,272.0,303.0,346.0,137.0,172.0,360.0,299.0,301.0,607.0
0.0,0.16936507936507939,0.4405357142857143,0.0,0.0,0.6153846153846154,0.125,0.055614035087719296,0.0,1.0,0.0,0.0,0.0,0.06,0.0,1.2821208479243158,1.3592364714146676,1.4251234921603873,1.3752411138727703,1.3589319841438037,0.9006805826145782,1.046958604182088,1.539337987281801,1.1843916262201704,1.691755277058725,-1.0,38.0,165.0,170.0,482.0,60.0,358.0,222.0,265.0,511.0,269.0
0.0,0.45111111111111113,0.18,0.0,0.0,0.6153846153846154,0.125,0.4473684210526316,0.0,1.0,0.0,0.0,0.0,0.046,0.0,1.52532205701101,1.598848847374656,1.4954715431337775,1.722756068540657,1.6690240228810103,1.3952154190861679,1.429566343487401,1.9172762404335948,1.3698342508483474,1.6059104935584623,-1.0,97.0,329.0,225.0,154.0,387.0,75.0,147.0,402.0,267.0,412.0
1.0,0.11238095238095236,0.10714285714285714,0.0,0.0,0.9230769230769231,0.0,0.0014035087719298247,0.0,1.0,0.0,1.0,0.0,0.05,0.0,1.6277105589971683,3.132299476918798,2.932850429259102,2.3274459818929754,2.4307038007455026,1.9322547623869644,1.893439887151239,2.7739567974971284,1.0499816281380978,2.5053585072545426,-1.0,53.0,154.0,113.0,377.0,157.0,406.0,7.0,77.0,497.0,365.0
0.0,0.14809523809523806,0.4107142857142857,0.0,0.0,0.6923076923076923,0.125,0.07456140350877193,0.0,0.0,0.16417910447761194,0.0,0.0,0.145,0.00284,1.3172843543210622,1.1204036255736032,0.7895356923773543,0.8436266901802932,0.48622758974156344,0.8772330264857292,0.9089024672171896,1.2449711829657277,1.2963096739248618,0.8606661789337564,-1.0,412.0,399.0,112.0,535.0,138.0,342.0,269.0,48.0,164.0,640.0
1.0,0.1812698412698413,0.10267857142857142,0.0,0.0,0.7692307692307693,0.125,0.03070175438596491,0.0,1.0,0.0,1.0,0.0,0.18,0.0,1.6214024769745334,3.127085592739785,3.0163823727733425,2.4001961320462737,2.4929364962323963,1.981782699891143,1.9758450603526823,2.856187245843992,1.2309437246110633,2.4419069644316074,-1.0,519.0,563.0,344.0,109.0,327.0,220.0,23.0,420.0,188.0,45.0
0.0,0.46555555555555556,0.013392857142857142,0.5,0.5,0.0,0.0,0.013157894736842105,0.0,0.0,0.11940298507462686,0.0,0.0,0.15,0.00162,1.202090097470831,1.414022303598703,0.9418304321270898,0.4880662104170841,0.7412303833359485,1.0672475951575364,1.0409371340300686,1.2746858340128553,0.9987643859424435,0.37740969778125877,-1.0,39.0,520.0,363.0,13.0,174.0,653.0,203.0,64.0,649.0,315.0
1.0,0.3492063492063492,0.03267857142857143,0.0,0.0,0.9230769230769231,0.0,0.02631578947368421,0.0,0.0,0.05970149253731343,1.0,0.0,0.0,0.01583,1.6627218441870872,2.9566993876141168,2.1831255296313627,1.7337706420772554,1.6345740188436775,1.9322953284963091,1.8329044400462933,2.4351488373999777,1.0908548005224636,1.5490896590856773,-1.0,335.0,508.0,584.0,508.0,311.0,601.0,547.0,455.0,481.0,179.0
0.0,0.7261904761904762,0.09821428571428571,0.0,0.0,0.6923076923076923,0.0,0.06140350877192982,0.0,0.0,0.07462686567164178,0.0,0.0,0.03,0.00058,1.4768299122346749,1.3783477746385597,0.6025828158538562,0.745866265373668,0.6615616332678994,0.9759693220678002,1.050370417840138,1.289261310812188,1.1069426422595734,0.6330985554855765,-1.0,546.0,9.0,373.0,233.0,330.0,51.0,94.0,459.0,549.0,554.0
0.0,0.11507936507936507,0.10714285714285714,0.5,0.5,0.07692307692307693,0.0,0.03807017543859649,0.0,0.0,0.11940298507462686,0.0,0.0,0.08,1e-05,1.0094690900414396,1.2178091646961748,0.891824249990491,0.4788339861019977,0.5836916556918448,0.976949081436801,0.8589727870867883,1.1149654808993472,0.8736792692693824,0.4537990444656579,-1.0,578.0,320.0,184.0,439.0,294.0,176.0,91.0,158.0,605.0,29.0
0.0,0.1296825396825397,0.019285714285714288,0.5,0.5,0.7692307692307693,0.0,0.0014035087719298247,0.0,0.0,0.014925373134328358,0.0,0.0,0.42,0.00059,1.716195072496914,1.8611944368904394,1.1269927086695972,1.0099483263288822,0.7127455315633302,1.4335376799250992,1.262117916019937,1.8934772068554846,1.3894245282578919,0.8351887776713914,-1.0,379.0,360.0,468.0,331.0,540.0,370.0,308.0,494.0,320.0,257.0
1.0,0.8161904761904762,0.5,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.16417910447761194,0.0,0.0,0.0,0.014,2.328606118946225,3.2647723745295947,2.093662002984205,1.8750495515952317,1.3571648125795102,1.9687694109799394,1.6996588511299455,2.6427047905631884,2.605666835047809,1.9432898746015255,-1.0,293.0,34.0,18.0,140.0,471.0,199.0,28.0,5.0,546.0,26.0
1.0,0.10444444444444442,0.35714285714285715,0.0,0.0,0.0,0.125,0.03508771929824561,0.0,0.0,0.05970149253731343,1.0,0.0,0.025,0.01465,0.8135496669059408,2.041605655864199,2.075917219044389,1.1891089807211834,1.4276532347547097,1.2668593999168394,1.4696168286755822,1.7237568328619453,0.8199853145190991,1.115222809089322,-1.0,530.0,192.0,595.0,73.0,631.0,383.0,540.0,250.0,365.0,624.0
0.0,0.29365079365079366,0.005892857142857143,0.5,0.5,0.0,0.125,0.11403508771929824,0.0,0.0,0.014925373134328358,0.0,0.0,0.216,0.08,1.1078045636387106,1.3192166008885648,0.924351920110653,0.688925253422106,0.697646353582139,1.1908170606073936,1.0625827710095488,1.32202718710028,1.0729260522958728,0.387099309301249,-1.0,234.0,492.0,2.0,102.0,266.0,496.0,453.0,114.0,146.0,84.0
0.0,0.26063492063492066,0.017857142857142856,0.0,0.0,0.0,0.0,0.06140350877192982,0.0,0.0,0.16417910447761194,1.0,0.0,0.016,0.0054,0.6315155084638663,1.107628379907905,1.1509279431341632,0.9693483277415631,1.0885332317240901,1.2055073675915247,1.2711756928454754,1.065069569342832,0.5220586026901622,0.33234145625739014,-1.0,275.0,118.0,508.0,599.0,600.0,524.0,141.0,365.0,486.0,375.0
0.0,0.1812698412698413,0.21428571428571427,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.04477611940298507,1.0,0.0,0.0,0.0,0.6083699864649521,1.0467306245563894,1.1384861808828148,0.9175001159800523,1.053826562397394,1.1033536716686714,1.3150396156240762,1.059648015334368,0.56461475910485,0.35714811710706346,-1.0,517.0,344.0,374.0,47.0,57.0,303.0,279.0,554.0,91.0,475.0
0.0,0.4034920634920635,0.05803571428571429,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.14925373134328357,1.0,0.0,0.093,0.047,0.8356056142306252,1.2531093003639189,1.2490300956865183,1.0505636935403289,1.1889190176748894,1.3062451639973847,1.4544965533894767,1.256913922363477,0.7045198290450376,0.38728389098955956,-1.0,144.0,148.0,180.0,9.0,349.0,434.0,270.0,605.0,94.0,429.0
0.0,0.402063492063492,0.21428571428571427,0.0,0.0,0.46153846153846156,0.0,0.045263157894736845,0.0,0.0,0.07462686567164178,0.0,0.0,0.054,0.01097,1.0611457380589135,0.922914631863613,0.5091405062361863,0.5309145106707366,0.4540398396598844,0.6535280596022095,0.7681224137307393,0.9380864047284599,0.8727072503813106,0.5254409264250691,-1.0,512.0,617.0,126.0,133.0,125.0,55.0,434.0,188.0,261.0,396.0
0.0,0.28444444444444444,0.02964285714285714,0.0,0.0,0.7692307692307693,0.0,0.04684210526315789,0.0,0.0,0.11940298507462686,0.0,0.0,0.1515,0.0329,1.2068050518815985,1.0903904007451826,0.5383967507976423,0.7580505592778213,0.4191307619461913,0.8489856323817179,0.7440258863841356,1.1076704684112728,0.9067321081736152,0.67075132441894,-1.0,307.0,271.0,187.0,355.0,371.0,188.0,546.0,549.0,262.0,471.0
0.0,0.43253968253968256,0.0014285714285714286,0.0,0.0,0.8461538461538461,0.0,0.0014035087719298247,1.0,0.0,0.014925373134328358,1.0,1.0,0.28,0.0,2.1973362278528823,3.134985338114056,1.9759971376183145,2.100478985353184,2.623699259237697,2.7245678977997176,3.343723640809614,3.2744224768218397,2.9161244766146175,2.4035550776290804,-1.0,34.0,590.0,465.0,445.0,316.0,50.0,553.0,358.0,430.0,55.0
0.0,0.5515873015873016,0.15178571428571427,0.0,0.0,0.46153846153846156,0.0,0.0043859649122807015,0.0,1.0,0.0,0.0,0.0,0.1125,0.0,1.258879634237801,1.3694964635360773,1.2796553522459895,1.1763577424913285,1.4227454237609538,0.8121377211100675,1.0243449709795656,1.4556944219694905,0.9398956642137342,1.424636507761286,-1.0,236.0,451.0,334.0,237.0,237.0,362.0,556.0,633.0,185.0,511.0
0.0,0.30031746031746037,0.32142857142857145,0.5,0.5,0.6923076923076923,0.125,0.18421052631578946,0.0,1.0,0.0,0.0,0.0,0.077,0.0,2.0785225302027794,2.4642149701697567,2.091298855933035,1.8475212627256326,1.8921715563589074,1.8904087510772851,1.802683196612724,2.5163050101965134,1.796714876532447,1.950288259205428,-1.0,233.0,589.0,452.0,86.0,183.0,338.0,232.0,176.0,551.0,207.0
1.0,0.22746031746031745,0.5357142857142857,0.5,0.5,0.8461538461538461,0.625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13212,2.6565215116188146,4.540480896237825,4.022860930919356,3.24941538652317,3.096305403720152,3.2714826496123823,2.9439352950436506,4.00027954085926,2.5887126454330143,3.156574346613802,-1.0,126.0,136.0,94.0,161.0,130.0,620.0,321.0,345.0,608.0,627.0
0.0,0.9471428571428572,0.6339285714285714,0.0,0.0,1.0,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4531415710847826,2.789094838185913,2.093846596645435,2.3933557143294903,2.0184078504874643,2.0550906916395775,2.0143323904481623,2.6705941200618417,2.7716634297994616,2.2579740166707576,-1.0,224.0,608.0,607.0,337.0,93.0,58.0,211.0,101.0,79.0,410.0
0.0,0.7988888888888889,0.7142857142857143,0.0,0.0,0.7692307692307693,0.125,0.6140350877192983,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.01,2.368756047762226,1.9597622405655053,1.3278340858957163,1.4896968606862184,1.2636757374648455,1.7990124374219894,2.106239508798579,2.3308928727337417,2.3122758809557338,1.1643985713662401,-1.0,266.0,317.0,104.0,178.0,381.0,17.0,503.0,152.0,95.0,416.0
0.0,0.6004761904761905,0.5357142857142857,0.0,0.0,0.0,0.0,0.2982456140350877,0.0,0.0,0.13432835820895522,1.0,0.0,0.0,0.0,1.4007427217740775,1.629982173766532,1.645020979034234,1.3018462521923118,1.57824167774812,1.6452521735898302,2.1230542278207043,1.8276383147318818,1.3814890705257716,0.6524454201952963,-1.0,411.0,468.0,338.0,560.0,647.0,347.0,384.0,518.0,637.0,371.0
0.0,0.2050793650793651,0.0625,0.5,0.5,0.0,0.0,0.03508771929824561,0.0,0.0,0.07462686567164178,0.0,0.0,0.08,0.05777,0.9841002460169421,1.1902504609477362,0.8400130253160842,0.4659505203790183,0.5939842972313988,0.9836061834222988,0.8752438851664636,1.0853019171881124,0.8256864510220641,0.3909434138310713,-1.0,395.0,153.0,451.0,142.0,431.0,3.0,264.0,522.0,614.0,22.0
0.0,0.18380952380952378,0.020714285714285713,0.0,0.0,0.0,0.0,0.010175438596491228,0.0,0.0,0.1044776119402985,0.0,0.0,0.048,0.05124,0.2990224758017937,0.23020702872035392,0.18633765077290504,0.13391044712181585,0.1565955988443981,0.19535110969222008,0.21187324924633313,0.23963872711488166,0.2507012696335303,0.1257675329291532,-1.0,409.0,79.0,625.0,462.0,31.0,306.0,557.0,227.0,459.0,19.0
0.0,0.26063492063492066,0.23214285714285715,0.0,0.0,0.15384615384615385,0.0,0.10964912280701754,0.0,0.0,0.11940298507462686,1.0,0.0,0.165,0.012,1.0124887423288658,1.350255755038662,1.3915674679057592,1.1911828501431778,1.2274433548306147,1.3894665405992854,1.6160722939715308,1.4919840441354109,0.943129455215431,0.5519958462685893,-1.0,304.0,639.0,360.0,82.0,355.0,170.0,205.0,129.0,33.0,240.0
0.0,0.21031746031746032,0.026785714285714284,0.0,0.0,0.0,0.125,0.14912280701754385,0.0,0.0,0.04477611940298507,0.0,0.0,0.156,0.0015,0.39071208085977166,0.33011081924186675,0.290340081868666,0.33988677481862384,0.2728572759876802,0.3774185152569705,0.41401720069054837,0.48108175880759174,0.5247736584594457,0.11236176763977193,-1.0,123.0,150.0,611.0,44.0,575.0,416.0,651.0,103.0,500.0,159.0
0.0,0.32412698412698415,0.1875,0.0,0.0,0.6923076923076923,0.0,0.0029824561403508773,1.0,1.0,0.0,0.0,0.0,0.145,6e-05,1.4942937124220044,1.7129893819833109,1.4196409009176845,1.5200769454803356,1.7910647724937658,1.4533583104346222,1.5403812471377272,1.8144630287190189,1.8216538041922326,2.419211869454875,-1.0,189.0,488.0,463.0,189.0,38.0,307.0,551.0,471.0,398.0,413.0
0.0,0.3955555555555556,0.0075,0.0,0.0,0.38461538461538464,0.0,0.0029824561403508773,0.0,1.0,0.0,0.0,0.0,0.14,0.0,0.953135200370692,1.1129976452509083,1.1284880133938926,1.0740135508120154,1.2733395613817085,0.663550987147486,0.770451853009826,1.2066873273057075,0.6678315163466235,1.2816195578049492,-1.0,559.0,214.0,294.0,563.0,430.0,488.0,592.0,540.0,179.0,223.0
0.0,0.19047619047619047,0.026785714285714284,0.0,0.0,0.0,0.25,0.008771929824561403,0.0,1.0,0.0,1.0,0.0,0.1745,0.00023,0.6874952512143565,1.4803794209102843,1.951013355166707,1.7842456490771452,1.970226546908197,1.401338442747047,1.4766889836009254,1.590986976066653,0.7735215255660284,1.2619639398912148,-1.0,5.0,27.0,257.0,180.0,134.0,410.0,148.0,306.0,408.0,301.0
1.0,0.5131746031746032,0.10714285714285714,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.11940298507462686,0.0,0.0,0.198,0.04159,0.9060560627769977,1.5285204740838272,1.2610571169244311,0.46507054026375483,0.7965505248335655,0.5307676265339225,0.7456185473412291,1.2846825068524583,0.7311911547876356,0.8586167332772379,-1.0,445.0,340.0,467.0,496.0,8.0,274.0,646.0,90.0,582.0,610.0
1.0,0.12301587301587301,0.21428571428571427,0.0,0.0,0.9230769230769231,0.0,0.08771929824561403,0.0,0.0,0.04477611940298507,1.0,0.0,0.04,0.00918,1.6326977902736104,2.843862877852712,2.2581608217260065,1.767249835922348,1.596445877979316,1.892646641698453,1.8588878872549752,2.4712415639017515,1.1803162957837705,1.632277512737427,-1.0,592.0,433.0,247.0,507.0,217.0,317.0,323.0,72.0,362.0,265.0
0.0,0.10714285714285714,0.08625000000000001,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.16417910447761194,0.0,0.0,0.1,0.03,0.36002629631846833,0.23685761358133053,0.2957975978560898,0.19429450615690882,0.19071463239055167,0.23805909952504747,0.2730483280135606,0.33491408104844966,0.37164610535809484,0.19139672007852052,-1.0,176.0,556.0,370.0,221.0,74.0,103.0,167.0,4.0,397.0,455.0
1.0,0.25,0.016428571428571428,0.0,0.0,0.38461538461538464,0.0,0.018947368421052633,0.0,0.0,0.05970149253731343,1.0,0.0,0.19,0.005,1.130081050816214,2.3743177250362506,2.0598464634936966,1.372395387669846,1.485391153685679,1.4882222875485593,1.562582580277557,2.0308288955468834,0.8062685448964715,1.1745302428165156,-1.0,106.0,129.0,609.0,598.0,634.0,361.0,132.0,14.0,644.0,235.0
0.0,0.2552380952380952,0.044642857142857144,0.5,0.5,0.38461538461538464,0.0,0.008771929824561403,1.0,1.0,0.0,1.0,0.0,0.112,0.0,1.8843671519368046,3.013157345881835,2.713409125867676,2.3575061913882505,2.8879805231210067,2.8687497730441103,2.782955665829894,2.8937370587599798,2.1096844707098343,2.5629598603751886,1.0,115.0,204.0,650.0,394.0,480.0,90.0,13.0,340.0,404.0,330.0
0.0,0.10047619047619046,0.008928571428571428,0.0,0.0,0.6153846153846154,0.0,0.0043859649122807015,1.0,1.0,0.0,1.0,0.0,0.1,0.0,1.3129702286541178,2.1587064292648113,2.08999446719206,2.1822018208769607,2.428978311236091,2.198577893825281,2.1588472419337803,2.1866609590064594,1.6089263483757397,2.438124550648556,1.0,231.0,626.0,519.0,467.0,2.0,479.0,520.0,283.0,429.0,636.0
0.0,0.1534920634920635,0.02089285714285714,0.0,0.0,0.0,0.125,0.0029824561403508773,0.0,1.0,0.0,1.0,0.0,0.09,0.0,0.6005595313946404,1.37390761687525,1.8536599751021403,1.6413580252015614,1.9126005659385614,1.280793523582929,1.3806034678749202,1.449381133131598,0.5567614945889968,1.223335056186805,1.0,95.0,467.0,153.0,218.0,192.0,617.0,588.0,512.0,8.0,197.0
1.0,0.25126984126984125,0.0625,0.5,0.5,0.38461538461538464,0.0,0.043859649122807015,1.0,1.0,0.0,0.0,0.0,0.14,0.0,1.8151033920715332,3.183361146056698,2.6589050785612667,1.7344961329466753,2.417287481898816,2.047963901307466,1.9321209243728414,2.7708238262565046,1.9962288543165936,3.0244689873619706,1.0,652.0,548.0,302.0,510.0,79.0,73.0,634.0,428.0,503.0,428.0
0.0,0.03841269841269844,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0014035087719298247,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6066025030094561,1.4936024645383295,1.8230381181241704,1.6957009260451117,2.245267096454872,1.7025675425598772,1.758950265394617,1.5137833753404855,1.1050791649364295,2.002908176890664,-1.0,569.0,112.0,423.0,201.0,156.0,53.0,283.0,191.0,475.0,313.0
0.0,0.2949206349206349,0.125,0.0,0.0,0.38461538461538464,0.0,0.017543859649122806,1.0,1.0,0.0,0.0,0.0,0.116,0.0,1.1179880342298865,1.3676892348369734,1.2660634006842804,1.2885870193365032,1.6945448840572896,1.2174806946527776,1.3234348358035584,1.4738722137926905,1.5396053893425545,2.1718786267014205,1.0,56.0,17.0,349.0,299.0,653.0,329.0,62.0,443.0,215.0,44.0
0.0,0.540952380952381,0.14875,0.0,0.0,0.7692307692307693,0.25,0.0029824561403508773,1.0,1.0,0.0,0.0,0.0,0.26,0.0,1.7989526553764892,2.0920277592004966,1.6204416530536287,1.8566652296912718,1.9751434717907892,1.7991365485586965,1.8094469489906584,2.17948521157029,2.300424440691562,2.5244496992519596,1.0,324.0,504.0,119.0,557.0,6.0,450.0,334.0,591.0,27.0,372.0
0.0,0.0992063492063492,0.044642857142857144,0.5,0.5,0.38461538461538464,0.0,0.0043859649122807015,1.0,1.0,0.0,1.0,0.0,0.07,4e-05,1.7222539205098948,2.872023090374774,2.6428325014341723,2.3069320512647717,2.786960957392619,2.7831129641086436,2.636092965199658,2.7433986206397094,1.9738891231350848,2.5480004099069777,1.0,549.0,307.0,412.0,2.0,98.0,319.0,475.0,533.0,586.0,508.0
0.0,0.2195238095238095,0.11607142857142858,0.5,0.5,0.6153846153846154,0.125,0.17842105263157895,1.0,0.0,0.029850746268656716,0.0,0.0,0.1845,1e-05,1.8718346318530477,2.194103773342248,1.274774778420256,1.3289800904377869,1.290054037576368,2.19976463878424,1.9432492762323952,2.1605554280123505,2.357593294928125,1.6574046090428622,1.0,570.0,181.0,64.0,163.0,384.0,546.0,168.0,571.0,198.0,451.0
0.0,0.13095238095238096,0.028214285714285716,0.0,0.0,0.6923076923076923,0.0,0.010175438596491228,1.0,0.0,0.014925373134328358,1.0,0.0,0.21,0.00283,1.3450061609412702,1.9134609700803145,1.3923025453348425,1.6250512343745334,1.55887097190782,2.129547213716423,2.092710827908137,1.92570078996137,1.7286459831057048,1.54762740845377,1.0,573.0,285.0,35.0,223.0,58.0,426.0,209.0,458.0,253.0,625.0
